(629, 30)
(629, 39)
(630, 45)
(625, 43)
(625, 37)
(625, 31)
(618, 28)
(618, 33)
(619, 38)
(624, 46)
(621, 46)
(618, 42)
(618, 48)
(618, 49)
(612, 46)
(606, 41)
(608, 38)
(604, 32)
(603, 37)
(604, 44)
(608, 48)
(604, 45)
(602, 41)
(601, 39)
(601, 38)
(596, 27)
(599, 37)
(599, 40)
(599, 45)
(599, 45)
(596, 38)
(589, 34)
(589, 41)
(597, 47)
(599, 57)
(589, 44)
(587, 40)
(583, 38)
(585, 43)
(591, 49)
(594, 55)
(589, 50)
(581, 48)
(575, 44)
(581, 51)
(581, 56)
(581, 60)
(575, 56)
(575, 47)
(574, 58)
(569, 58)
(563, 53)
(561, 47)
(561, 51)
(562, 57)
(561, 61)
(558, 63)
(554, 66)
(552, 64)
(550, 58)
(548, 58)
(548, 66)
(548, 73)
(548, 80)
(547, 87)
(546, 87)
(545, 82)
(542, 75)
(541, 78)
(541, 82)
(541, 91)
(542, 100)
(541, 103)
(537, 94)
(535, 90)
(533, 86)
(533, 95)
(536, 103)
(531, 102)
(530, 95)
(527, 91)
(528, 96)
(530, 102)
(531, 107)
(534, 111)
(527, 107)
(521, 105)
(531, 111)
(536, 117)
(538, 121)
(533, 114)
(528, 112)
(524, 109)
(526, 111)
(526, 116)
(534, 120)
(538, 125)
(543, 131)
(533, 121)
(522, 115)
(520, 115)
(523, 121)
(526, 123)
(532, 125)
(534, 129)
(538, 133)
(544, 136)
(536, 135)
(529, 133)
(526, 133)
(519, 133)
(513, 133)
(511, 135)
(519, 136)
(529, 139)
(535, 140)
(541, 142)
(527, 141)
(520, 139)
(527, 142)
(532, 145)
(538, 147)
(543, 149)
(548, 150)
(531, 152)
(527, 156)
(524, 165)
(536, 161)
(546, 157)
(555, 154)
(545, 156)
(542, 161)
(542, 164)
(553, 159)
(562, 157)
(572, 155)
(576, 149)
(577, 147)
(585, 142)
(591, 138)
(597, 136)
(607, 133)
(616, 130)
(624, 130)
(632, 126)
(637, 126)
(644, 125)
(654, 123)
(663, 122)
(670, 122)
(676, 122)
(679, 122)
(670, 128)
(665, 133)
(657, 142)
(652, 151)
(650, 158)
(646, 160)
(640, 166)
(640, 171)
(636, 175)
(633, 183)
(629, 189)
(647, 151)
(644, 154)
(643, 165)
(634, 176)
(633, 180)
(629, 184)
(627, 190)
(627, 199)
(632, 210)
(638, 212)
(647, 216)
(651, 223)
(654, 229)
(656, 240)
(660, 256)
(660, 267)
(654, 283)
(648, 290)
(643, 299)
(640, 304)
(637, 310)
(634, 314)
(628, 323)
(621, 341)
(617, 349)
(613, 337)
(617, 329)
(617, 323)
(612, 334)
(608, 349)
(601, 359)
(600, 354)
(600, 344)
(597, 353)
(597, 361)
(594, 365)
(594, 356)
(594, 348)
(592, 357)
(590, 360)
(588, 370)
(588, 373)
(584, 363)
(581, 357)
(574, 350)
(560, 343)
(555, 340)
(547, 336)
(542, 336)
(538, 336)
(536, 337)
